timestamp,voltage,current,power
2327000.0,253.52,0.185,46.9012
2328000.0,252.32,0.184,46.42688
2329000.0,251.91,0.183,46.09953
2330000.0,252.19,0.182,45.89858
2331000.0,251.87,0.184,46.34408
2332000.0,251.72,0.177,44.55444
2333000.0,253.53,0.0,0.0
2334000.0,253.72,0.0,0.0
2335000.0,254.01,0.0,0.0
2336000.0,254.27,0.0,0.0
2337000.0,253.47,0.0,0.0
2338000.0,255.05,0.026,6.6313
2339000.0,255.53,0.064,16.35392
2340000.0,255.51,0.064,16.35264
2341000.0,251.35,0.156,39.2106
2342000.0,251.65,0.158,39.7607
2343000.0,252.2,0.158,39.8476
2344000.0,252.44,0.172,43.41968
2345000.0,252.19,0.173,43.62887
2346000.0,254.37,0.175,44.51475
2347000.0,254.75,0.183,46.61925
2348000.0,255.4,0.184,46.9936
2349000.0,255.54,0.064,16.35456
2350000.0,255.55,0.064,16.3552
2351000.0,255.89,0.064,16.37696
2352000.0,256.35,0.063,16.15005
2353000.0,256.04,0.064,16.38656
2354000.0,255.59,0.064,16.35776
2355000.0,255.67,0.063,16.10721
2356000.0,255.64,0.066,16.87224
2357000.0,254.89,0.177,45.11553
2358000.0,254.82,0.176,44.84832
2359000.0,256.02,0.168,43.01136
2360000.0,256.01,0.164,41.98564
2361000.0,255.45,0.158,40.3611
2362000.0,254.99,0.155,39.52345
2363000.0,255.14,0.156,39.80184
2364000.0,255.07,0.153,39.02571
2365000.0,255.57,0.065,16.61205
2366000.0,255.67,0.066,16.87422
2367000.0,255.7,0.066,16.8762
2368000.0,256.32,0.066,16.91712
2369000.0,256.23,0.066,16.91118
2370000.0,255.56,0.065,16.6114
2371000.0,255.68,0.067,17.13056
2372000.0,255.57,0.067,17.12319
2373000.0,254.95,0.153,39.00735
2374000.0,255.0,0.157,40.035
2375000.0,255.27,0.154,39.31158
2376000.0,256.11,0.156,39.95316
2377000.0,255.73,0.155,39.63815
2378000.0,255.01,0.154,39.27154
2379000.0,255.11,0.156,39.79716
2380000.0,254.91,0.156,39.76596
2381000.0,255.62,0.067,17.12654
2382000.0,255.64,0.066,16.87224
2383000.0,256.49,0.066,16.92834
2384000.0,257.0,0.065,16.705
2385000.0,257.68,0.064,16.49152
2386000.0,257.0,0.064,16.448
2387000.0,255.44,0.067,17.11448
2388000.0,255.33,0.067,17.10711
2389000.0,254.84,0.154,39.24536
2390000.0,255.09,0.156,39.79404
2391000.0,256.45,0.157,40.26265
2392000.0,257.52,0.161,41.46072
2393000.0,258.26,0.161,41.57986
2394000.0,256.62,0.167,42.85554
2395000.0,254.12,0.155,39.3886
2396000.0,254.15,0.155,39.39325
2397000.0,255.36,0.067,17.10912
2398000.0,255.32,0.068,17.36176
2399000.0,255.69,0.066,16.87554
2400000.0,256.0,0.067,17.152
2401000.0,255.35,0.067,17.10845
2402000.0,255.16,0.066,16.84056
2403000.0,255.12,0.067,17.09304
2404000.0,255.15,0.066,16.8399
2405000.0,254.27,0.155,39.41185
2406000.0,254.28,0.153,38.90484
2407000.0,255.19,0.156,39.80964
2408000.0,255.24,0.156,39.81744
2409000.0,254.22,0.154,39.14988
2410000.0,253.94,0.155,39.3607
2411000.0,254.16,0.154,39.14064
2412000.0,254.22,0.154,39.14988
2413000.0,255.21,0.066,16.84386
2414000.0,255.21,0.066,16.84386
2415000.0,255.82,0.065,16.6283
2416000.0,255.81,0.067,17.13927
2417000.0,255.02,0.065,16.5763
2418000.0,255.14,0.066,16.83924
2419000.0,255.15,0.065,16.58475
2420000.0,255.16,0.067,17.09572
2421000.0,254.15,0.155,39.39325
2422000.0,254.25,0.154,39.1545
2423000.0,255.16,0.157,40.06012
2424000.0,254.59,0.155,39.46145
2425000.0,253.61,0.155,39.30955
2426000.0,253.67,0.155,39.31885
2427000.0,253.99,0.154,39.11446
2428000.0,254.13,0.154,39.13602
2429000.0,255.28,0.066,16.84848
2430000.0,255.47,0.067,17.11649
2431000.0,256.2,0.066,16.9092
2432000.0,255.91,0.067,17.14597
2433000.0,255.36,0.067,17.10912
2434000.0,255.38,0.066,16.85508
2435000.0,255.33,0.067,17.10711
2436000.0,255.32,0.066,16.85112
2437000.0,254.18,0.154,39.14372
2438000.0,254.75,0.158,40.2505
2439000.0,255.49,0.158,40.36742
2440000.0,254.58,0.154,39.20532
2441000.0,254.07,0.155,39.38085
2442000.0,254.28,0.155,39.4134
2443000.0,254.26,0.154,39.15604
2444000.0,254.28,0.157,39.92196
2445000.0,255.4,0.067,17.1118
2446000.0,255.35,0.066,16.8531
2447000.0,255.39,0.067,17.11113
2448000.0,254.79,0.067,17.07093
2449000.0,254.05,0.067,17.02135
2450000.0,253.96,0.067,17.01532
2451000.0,254.01,0.067,17.01867
2452000.0,254.27,0.067,17.03609
2453000.0,254.28,0.155,39.4134
2454000.0,254.45,0.158,40.2031
2455000.0,254.23,0.157,39.91411
2456000.0,253.34,0.154,39.01436
2457000.0,251.94,0.157,39.55458
2458000.0,252.07,0.154,38.81878
2459000.0,252.05,0.154,38.8157
2460000.0,252.75,0.156,39.429
2461000.0,255.41,0.066,16.85706
2462000.0,255.84,0.066,16.88544
2463000.0,249.78,0.062,15.48636
2464000.0,221.8,0.06,13.308
2465000.0,232.34,0.062,14.40508
2466000.0,255.76,0.066,16.88016
2467000.0,256.16,0.053,13.57648
2468000.0,0.0,0.0,0.0
2469000.0,254.5,0.156,39.702
2470000.0,254.87,0.159,40.52433
2471000.0,255.8,0.032,8.1856
2472000.0,255.92,0.0,0.0
2473000.0,255.92,0.0,0.0
2474000.0,255.92,0.0,0.0
2475000.0,255.92,0.0,0.0
2476000.0,255.92,0.0,0.0
2477000.0,0.0,0.0,0.0
2478000.0,255.92,0.0,0.0
1704072400000.0,254.46,0.216,54.96336
1704072400000.0,254.29,0.172,43.73788
1704072400000.0,254.76,0.216,55.02816
1704072400000.0,254.34,0.182,46.28988
1704072400000.0,254.6,0.215,54.739
1704072400000.0,254.59,0.149,37.93391
1704072400000.0,254.61,0.216,54.99576
1704072400000.0,254.99,0.173,44.11327
1704072400000.0,255.08,0.183,46.67964
1704072400000.0,254.56,0.187,47.60272
1704072400000.0,254.3,0.168,42.7224
1704072400000.0,254.32,0.176,44.76032
1704072400000.0,254.29,0.185,47.04365
1704072400000.0,254.31,0.18,45.7758
1704072400000.0,254.45,0.185,47.07325
1704072400000.0,254.43,0.186,47.32398
1704072400000.0,256.32,0.117,29.98944
1704072400000.0,256.62,0.218,55.94316
1704072400000.0,256.35,0.114,29.2239
1704072400000.0,256.35,0.103,26.40405
1704072400000.0,253.98,0.184,46.73232
1704072400000.0,255.55,0.221,56.47655
1704072400000.0,254.04,0.183,46.48932
1704072400000.0,255.53,0.221,56.47213
1704072400000.0,254.13,0.121,30.74973
1704072400000.0,254.78,0.222,56.56116
1704072400000.0,254.14,0.176,44.72864
1704072400000.0,254.53,0.221,56.25113
1704072400000.0,254.22,0.141,35.84502
1704072400000.0,254.22,0.143,36.35346
1704072400000.0,255.2,0.217,55.3784
1704072400000.0,254.26,0.133,33.81658
1704072400000.0,254.46,0.181,46.05726
1704072400000.0,254.49,0.18,45.8082
1704072400000.0,254.61,0.193,49.13973
1704072400000.0,254.72,0.187,47.63264
1704072400000.0,254.5,0.189,48.1005
1704072400000.0,254.94,0.185,47.1639
1704072400000.0,254.61,0.189,48.12129
1704072400000.0,254.8,0.171,43.5708
1704072400000.0,254.46,0.168,42.74928
1704072400000.0,254.78,0.183,46.62474
1704072400000.0,255.53,0.17,43.4401
1704072400000.0,255.17,0.166,42.35822
1704072400000.0,254.86,0.184,46.89424
1704072400000.0,254.57,0.17,43.2769
1704072400000.0,254.55,0.18,45.819
1704072400000.0,254.32,0.171,43.48872
1704072400000.0,254.12,0.169,42.94628
1704072400000.0,254.59,0.178,45.31702
1704072400000.0,254.09,0.18,45.7362
1704072400000.0,254.67,0.174,44.31258
1704072400000.0,255.24,0.163,41.60412
1704072400000.0,255.09,0.164,41.83476
1704072400000.0,254.71,0.17,43.3007
1704072400000.0,254.41,0.172,43.75852
1704072400000.0,254.78,0.149,37.96222
1704072400000.0,254.53,0.168,42.76104
1704072400000.0,254.7,0.088,22.4136
1704072400000.0,254.72,0.115,29.2928
1704072400000.0,254.75,0.09,22.9275
1704072400000.0,255.31,0.181,46.21111
1704072400000.0,254.76,0.089,22.67364
1704072400000.0,255.5,0.175,44.7125
1704072400000.0,254.99,0.086,21.92914
1704072400000.0,254.72,0.177,45.08544
1704072400000.0,255.45,0.089,22.73505
1704072400000.0,254.52,0.179,45.55908
1704072400000.0,255.4,0.085,21.709
1704072400000.0,254.81,0.169,43.06289
1704072400000.0,254.78,0.085,21.6563
1704072400000.0,255.04,0.167,42.59168
1704072400000.0,254.85,0.084,21.4074
1704072400000.0,255.13,0.148,37.75924
1704072400000.0,254.94,0.085,21.6699
1704072400000.0,255.06,0.166,42.33996
1704072400000.0,254.91,0.085,21.66735
1704072400000.0,255.11,0.153,39.03183
1704072400000.0,254.95,0.084,21.4158
1704072400000.0,255.08,0.156,39.79248
1704072400000.0,254.86,0.082,20.89852
1704072400000.0,255.28,0.12,30.6336
1704072400000.0,255.24,0.122,31.13928
1704072400000.0,255.24,0.085,21.6954
1704072400000.0,255.76,0.156,39.89856
1704072400000.0,254.82,0.082,20.89524
1704072400000.0,255.37,0.133,33.96421
1704072400000.0,254.87,0.084,21.40908
1704072400000.0,255.1,0.145,36.9895
1704072400000.0,254.78,0.084,21.40152
1704072400000.0,255.31,0.149,38.04119
1704072400000.0,254.97,0.082,20.90754
1704072400000.0,255.3,0.108,27.5724
1704072400000.0,255.45,0.083,21.20235
1704072400000.0,255.19,0.112,28.58128
1704072400000.0,254.7,0.091,23.1777
1704072400000.0,254.58,0.122,31.05876
1704072400000.0,255.12,0.112,28.57344
1704072400000.0,254.72,0.093,23.68896
1704072400000.0,255.22,0.113,28.83986
1704072400000.0,254.61,0.113,28.77093
1704072400000.0,255.19,0.142,36.23698
1704072400000.0,254.73,0.125,31.84125
1704072400000.0,254.78,0.098,24.96844
1704072400000.0,254.81,0.115,29.30315
1704072400000.0,255.34,0.101,25.78934
1704072400000.0,254.99,0.133,33.91367
1704072400000.0,255.32,0.114,29.10648
1704072400000.0,253.74,0.147,37.29978
1704072400000.0,252.9,0.15,37.935
1704072400000.0,252.95,0.145,36.67775
1704072400000.0,254.81,0.102,25.99062
1704072400000.0,252.95,0.159,40.21905
1704072400000.0,254.88,0.101,25.74288
1704072400000.0,252.97,0.164,41.48708
1704072400000.0,253.12,0.164,41.51168
1704072400000.0,254.83,0.1,25.483
1704072400000.0,253.35,0.163,41.29605
1704072400000.0,254.77,0.095,24.20315
1704072400000.0,254.01,0.157,39.87957
1704072400000.0,254.91,0.119,30.33429
1704072400000.0,253.94,0.158,40.12252
1704072400000.0,255.02,0.118,30.09236
1704072400000.0,253.49,0.164,41.57236
1704072400000.0,255.07,0.141,35.96487
1704072400000.0,253.46,0.157,39.79322
1704072400000.0,256.42,0.12,30.7704
1704072400000.0,253.53,0.154,39.04362
1704072400000.0,257.0,0.147,37.779
1704072400000.0,253.62,0.165,41.8473
1704072400000.0,257.08,0.142,36.50536
1704072400000.0,253.65,0.165,41.85225
1704072400000.0,257.43,0.15,38.6145
1704072400000.0,253.82,0.167,42.38794
1704072400000.0,258.02,0.156,40.25112
1704072400000.0,253.78,0.165,41.8737
1704072400000.0,257.54,0.153,39.40362
1704072400000.0,253.81,0.16,40.6096
1704072400000.0,257.17,0.153,39.34701
1704072400000.0,253.85,0.156,39.6006
1704072400000.0,257.16,0.145,37.2882
1704072400000.0,254.19,0.159,40.41621
1704072400000.0,257.2,0.145,37.294
1704072400000.0,254.7,0.161,41.0067
1704072400000.0,257.18,0.151,38.83418
1704072400000.0,254.51,0.159,40.46709
1704072400000.0,256.9,0.149,38.2781
1704072400000.0,254.03,0.163,41.40689
1704072400000.0,256.94,0.147,37.77018
1704072400000.0,253.92,0.153,38.84976
1704072400000.0,256.92,0.143,36.73956
1704072400000.0,253.99,0.158,40.13042
1704072400000.0,256.87,0.149,38.27363
1704072400000.0,253.97,0.156,39.61932
1704072400000.0,257.27,0.147,37.81869
1704072400000.0,253.94,0.159,40.37646
1704072400000.0,257.76,0.146,37.63296
1704072400000.0,254.07,0.157,39.88899
1704072400000.0,257.21,0.146,37.55266
1704072400000.0,254.09,0.151,38.36759
1704072400000.0,256.99,0.146,37.52054
1704072400000.0,254.34,0.128,32.55552
1704072400000.0,256.96,0.143,36.74528
1704072400000.0,254.88,0.158,40.27104
1704072400000.0,256.78,0.121,31.07038
1704072400000.0,254.74,0.161,41.01314
1704072400000.0,256.99,0.134,34.43666
1704072400000.0,254.23,0.154,39.15142
1704072400000.0,257.06,0.153,39.33018
1704072400000.0,254.34,0.155,39.4227
1704072400000.0,257.08,0.153,39.33324
1704072400000.0,254.27,0.137,34.83499
1704072400000.0,257.1,0.154,39.5934
1704072400000.0,254.24,0.145,36.8648
1704072400000.0,256.87,0.148,38.01676
1704072400000.0,254.23,0.125,31.77875
1704072400000.0,256.65,0.15,38.4975
1704072400000.0,254.16,0.145,36.8532
1704072400000.0,254.22,0.157,39.91254
1704072400000.0,254.26,0.157,39.91882
1704072400000.0,257.42,0.149,38.35558
1704072400000.0,254.9,0.158,40.2742
1704072400000.0,256.91,0.144,36.99504
1704072400000.0,254.83,0.111,28.28613
1704072400000.0,254.21,0.101,25.67521
1704072400000.0,254.24,0.128,32.54272
1704072400000.0,256.99,0.104,26.72696
1704072400000.0,254.29,0.132,33.56628
1704072400000.0,254.31,0.132,33.56892
1704072400000.0,256.96,0.129,33.14784
1704072400000.0,254.29,0.14,35.6006
1704072400000.0,257.27,0.106,27.27062
1704072400000.0,254.32,0.134,34.07888
1704072400000.0,257.34,0.141,36.28494
1704072400000.0,254.54,0.13,33.0902
1704072400000.0,257.89,0.143,36.87827
1704072400000.0,255.09,0.135,34.43715
1704072400000.0,254.87,0.14,35.6818
1704072400000.0,257.12,0.122,31.36864
1704072400000.0,254.17,0.134,34.05878
1704072400000.0,257.16,0.097,24.94452
1704072400000.0,254.29,0.138,35.09202
1704072400000.0,257.23,0.105,27.00915
1704072400000.0,254.28,0.131,33.31068
1704072400000.0,257.18,0.095,24.4321
1704072400000.0,254.38,0.147,37.39386
1704072400000.0,257.14,0.122,31.37108
1704072400000.0,254.29,0.137,34.83773
1704072400000.0,257.39,0.134,34.49026
1704072400000.0,254.37,0.108,27.47196
1704072400000.0,257.51,0.144,37.08144
1704072400000.0,254.43,0.144,36.63792
1704072400000.0,257.1,0.105,26.9955
1704072400000.0,254.65,0.14,35.651
1704072400000.0,257.2,0.133,34.2076
1704072400000.0,255.95,0.108,27.6426
1704072400000.0,257.05,0.137,35.21585
1704072400000.0,255.98,0.135,34.5573
1704072400000.0,256.85,0.107,27.48295
1704072400000.0,254.77,0.152,38.72504
1704072400000.0,257.13,0.121,31.11273
1704072400000.0,254.43,0.142,36.12906
1704072400000.0,254.35,0.144,36.6264
1704072400000.0,257.76,0.139,35.82864
1704072400000.0,254.18,0.169,42.95642
1704072400000.0,257.33,0.138,35.51154
1704072400000.0,254.1,0.165,41.9265
1704072400000.0,257.0,0.153,39.321
1704072400000.0,254.03,0.165,41.91495
1704072400000.0,257.21,0.156,40.12476
1704072400000.0,254.09,0.166,42.17894
1704072400000.0,254.6,0.164,41.7544
1704072400000.0,257.01,0.15,38.5515
1704072400000.0,255.2,0.165,42.108
1704072400000.0,257.05,0.153,39.32865
1704072400000.0,254.91,0.164,41.80524
1704072400000.0,257.31,0.15,38.5965
1704072400000.0,254.33,0.159,40.43847
1704072400000.0,257.88,0.149,38.42412
1704072400000.0,254.21,0.158,40.16518
1704072400000.0,257.24,0.149,38.32876
1704072400000.0,254.1,0.157,39.8937
1704072400000.0,256.75,0.155,39.79625
1704072400000.0,254.13,0.157,39.89841
1704072400000.0,257.02,0.152,39.06704
1704072400000.0,254.39,0.157,39.93923
1704072400000.0,254.41,0.157,39.94237
1704072400000.0,257.13,0.157,40.36941
1704072400000.0,254.32,0.159,40.43688
1704072400000.0,257.05,0.149,38.30045
1704072400000.0,254.86,0.159,40.52274
1704072400000.0,257.18,0.144,37.03392
1704072400000.0,254.98,0.145,36.9721
1704072400000.0,257.24,0.151,38.84324
1704072400000.0,254.37,0.145,36.88365
1704072400000.0,257.35,0.161,41.43335
1704072400000.0,254.08,0.147,37.34976
1704072400000.0,257.79,0.151,38.92629
1704072400000.0,253.9,0.105,26.6595
1704072400000.0,257.7,0.152,39.1704
1704072400000.0,253.82,0.16,40.6112
1704072400000.0,257.23,0.137,35.24051
1704072400000.0,253.87,0.171,43.41177
1704072400000.0,257.22,0.141,36.26802
1704072400000.0,254.0,0.163,41.402
1704072400000.0,257.07,0.15,38.5605
1704072400000.0,254.17,0.168,42.70056
1704072400000.0,255.65,0.15,38.3475
1704072400000.0,254.13,0.168,42.69384
1704072400000.0,255.3,0.143,36.5079
1704072400000.0,254.04,0.162,41.15448
1704072400000.0,255.2,0.153,39.0456
1704072400000.0,254.01,0.14,35.5614
1704072400000.0,255.5,0.136,34.748
1704072400000.0,254.35,0.14,35.609
1704072400000.0,256.04,0.128,32.77312
1704072400000.0,255.09,0.171,43.62039
1704072400000.0,255.53,0.145,37.05185
1704072400000.0,254.99,0.17,43.3483
1704072400000.0,255.33,0.14,35.7462
1704072400000.0,254.33,0.171,43.49043
1704072400000.0,255.13,0.146,37.24898
1704072400000.0,254.14,0.174,44.22036
1704072400000.0,255.18,0.113,28.83534
1704072400000.0,254.26,0.169,42.96994
1704072400000.0,255.38,0.138,35.24244
1704072400000.0,254.35,0.138,35.1003
1704072400000.0,255.34,0.127,32.42818
1704072400000.0,254.45,0.15,38.1675
1704072400000.0,255.36,0.129,32.94144
1704072400000.0,254.48,0.15,38.172
1704072400000.0,255.41,0.116,29.62756
1704072400000.0,254.43,0.145,36.89235
1704072400000.0,255.48,0.142,36.27816
1704072400000.0,254.84,0.153,38.99052
1704072400000.0,255.32,0.095,24.2554
1704072400000.0,255.35,0.137,34.98295
1704072400000.0,255.55,0.099,25.29945
1704072400000.0,255.01,0.136,34.68136
1704072400000.0,256.24,0.116,29.72384
1704072400000.0,254.52,0.136,34.61472
1704072400000.0,254.44,0.136,34.60384
1704072400000.0,255.38,0.105,26.8149
1704072400000.0,255.44,0.099,25.28856
1704072400000.0,255.36,0.117,29.87712
1704072400000.0,255.25,0.148,37.777
1704072400000.0,255.42,0.118,30.13956
1704072400000.0,255.4,0.127,32.4358
1704072400000.0,255.44,0.158,40.35952
1704072400000.0,255.24,0.159,40.58316
1704072400000.0,255.28,0.143,36.50504
1704072400000.0,255.22,0.162,41.34564
1704072400000.0,255.34,0.146,37.27964
1704072400000.0,255.4,0.159,40.6086
1704072400000.0,256.49,0.153,39.24297
1704072400000.0,257.3,0.149,38.3377
1704072400000.0,257.2,0.149,38.3228
1704072400000.0,256.56,0.149,38.22744
1704072400000.0,256.52,0.134,34.37368
1704072400000.0,256.47,0.157,40.26579
1704072400000.0,256.39,0.142,36.40738
1704072400000.0,256.32,0.151,38.70432
1704072400000.0,256.06,0.149,38.15294
1704072400000.0,256.24,0.137,35.10488
1704072400000.0,256.4,0.141,36.1524
1704072400000.0,256.39,0.131,33.58709
1704072400000.0,256.84,0.134,34.41656
1704072400000.0,256.52,0.133,34.11716
1704072400000.0,256.17,0.119,30.48423
1704072400000.0,256.26,0.119,30.49494
1704072400000.0,256.46,0.11,28.2106
1704072400000.0,256.46,0.097,24.87662
1704072400000.0,256.53,0.134,34.37502
1704072400000.0,256.46,0.111,28.46706
1704072400000.0,256.42,0.138,35.38596
1704072400000.0,256.95,0.106,27.2367
1704072400000.0,257.43,0.105,27.03015
1704072400000.0,256.72,0.116,29.77952
1704072400000.0,256.21,0.115,29.46415
1704072400000.0,256.38,0.107,27.43266
1704072400000.0,256.47,0.093,23.85171
1704072400000.0,256.46,0.101,25.90246
1704072400000.0,256.5,0.096,24.624
1704072400000.0,256.52,0.088,22.57376
1704072400000.0,256.34,0.096,24.60864
1704072400000.0,256.32,0.103,26.40096
1704072400000.0,256.59,0.125,32.07375
1704072400000.0,257.29,0.102,26.24358
1704072400000.0,256.89,0.111,28.51479
1704072400000.0,256.44,0.089,22.82316
1704072400000.0,254.35,0.117,29.75895
1704072400000.0,254.46,0.106,26.97276
1704072400000.0,254.15,0.144,36.5976
1704072400000.0,254.13,0.111,28.20843
1704072400000.0,254.23,0.138,35.08374
1704072400000.0,254.48,0.149,37.91752
1704072400000.0,254.87,0.15,38.2305
1704072400000.0,254.41,0.144,36.63504
1704072400000.0,253.98,0.139,35.30322
1704072400000.0,254.04,0.145,36.8358
1704072400000.0,254.05,0.152,38.6156
1704072400000.0,254.1,0.147,37.3527
1704072400000.0,254.06,0.16,40.6496
1704072400000.0,254.03,0.162,41.15286
1704072400000.0,254.47,0.153,38.93391
1704072400000.0,255.0,0.158,40.29
1704072400000.0,254.64,0.148,37.68672
1704072400000.0,254.2,0.162,41.1804
1704072400000.0,254.22,0.151,38.38722
1704072400000.0,254.17,0.16,40.6672
1704072400000.0,254.21,0.153,38.89413
1704072400000.0,254.22,0.147,37.37034
1704072400000.0,254.16,0.143,36.34488
1704072400000.0,254.19,0.136,34.56984
1704072400000.0,254.28,0.126,32.03928
1704072400000.0,254.27,0.146,37.12342
1704072400000.0,254.26,0.161,40.93586
1704072400000.0,254.5,0.158,40.211
1704072400000.0,254.99,0.121,30.85379
1704072400000.0,255.06,0.158,40.29948
1704072400000.0,254.45,0.144,36.6408
1704072400000.0,254.19,0.121,30.75699
1704072400000.0,254.29,0.146,37.12634
1704072400000.0,254.21,0.142,36.09782
1704072400000.0,254.24,0.159,40.42416
1704072400000.0,254.35,0.13,33.0655
1704072400000.0,254.32,0.12,30.5184
1704072400000.0,254.3,0.133,33.8219
1704072400000.0,254.41,0.129,32.81889
1704072400000.0,254.52,0.14,35.6328
1704072400000.0,255.05,0.132,33.6666
1704072400000.0,255.08,0.129,32.90532
1704072400000.0,254.69,0.158,40.24102
1704072400000.0,254.45,0.152,38.6764
1704072400000.0,254.4,0.129,32.8176
1704072400000.0,254.43,0.138,35.11134
1704072400000.0,254.39,0.156,39.68484
1704072400000.0,254.33,0.146,37.13218
1704072400000.0,254.5,0.156,39.702
1704072400000.0,254.53,0.152,38.68856
1704072400000.0,255.12,0.141,35.97192
1704072400000.0,255.28,0.164,41.86592
1704072400000.0,254.45,0.154,39.1853
1704072400000.0,254.44,0.156,39.69264
1704072400000.0,254.44,0.166,42.23704
1704072400000.0,254.4,0.158,40.1952
1704072400000.0,254.29,0.157,39.92353
1704072400000.0,254.27,0.159,40.42893
1704072400000.0,254.46,0.156,39.69576
1704072400000.0,254.7,0.156,39.7332
1704072400000.0,255.23,0.156,39.81588
1704072400000.0,254.89,0.16,40.7824
1704072400000.0,254.47,0.158,40.20626
1704072400000.0,254.43,0.154,39.18222
1704072400000.0,255.15,0.152,38.7828
1704072400000.0,256.15,0.158,40.4717
1704072400000.0,256.03,0.16,40.9648
1704072400000.0,256.08,0.152,38.92416
1704072400000.0,256.22,0.155,39.7141
1704072400000.0,256.65,0.136,34.9044
1704072400000.0,256.55,0.113,28.99015
1704072400000.0,256.0,0.146,37.376
1704072400000.0,255.98,0.147,37.62906
1704072400000.0,256.02,0.139,35.58678
1704072400000.0,256.04,0.141,36.10164
1704072400000.0,256.08,0.136,34.82688
1704072400000.0,256.27,0.126,32.29002
1704072400000.0,257.78,0.14,36.0892
1704072400000.0,256.97,0.118,30.32246
1704072400000.0,256.84,0.102,26.19768
1704072400000.0,256.71,0.126,32.34546
1704072400000.0,256.75,0.116,29.783
1704072400000.0,256.92,0.106,27.23352
1704072400000.0,257.18,0.14,36.0052
1704072400000.0,257.76,0.095,24.4872
1704072400000.0,257.27,0.097,24.95519
1704072400000.0,256.93,0.088,22.60984
1704072400000.0,256.6,0.097,24.8902
1704072400000.0,256.58,0.085,21.8093
1704072400000.0,256.62,0.091,23.35242
1704072400000.0,256.63,0.118,30.28234
1704072400000.0,257.4,0.124,31.9176
1704072400000.0,257.22,0.118,30.35196
1704072400000.0,256.58,0.147,37.71726
1704072400000.0,256.49,0.147,37.70403
1704072400000.0,256.5,0.142,36.423
1704072400000.0,256.63,0.152,39.00776
1704072400000.0,256.85,0.147,37.75695
1704072400000.0,257.37,0.133,34.23021
1704072400000.0,257.16,0.139,35.74524
1704072400000.0,256.47,0.147,37.70109
1704072400000.0,256.64,0.151,38.75264
1704072400000.0,256.52,0.146,37.45192
1704072400000.0,256.49,0.154,39.49946
1704072400000.0,256.62,0.145,37.2099
1704072400000.0,256.62,0.151,38.74962
1704072400000.0,257.31,0.143,36.79533
1704072400000.0,256.97,0.143,36.74671
1704072400000.0,256.48,0.138,35.39424
1704072400000.0,256.53,0.145,37.19685
1704072400000.0,256.5,0.147,37.7055
1704072400000.0,256.45,0.152,38.9804
1704072400000.0,256.71,0.15,38.5065
1704072400000.0,257.3,0.15,38.595
1704072400000.0,256.66,0.148,37.98568
1704072400000.0,256.41,0.144,36.92304
1704072400000.0,256.33,0.139,35.62987
1704072400000.0,256.38,0.133,34.09854
1704072400000.0,256.41,0.088,22.56408
1704072400000.0,256.37,0.132,33.84084
1704072400000.0,256.69,0.14,35.9366
1704072400000.0,257.16,0.144,37.03104
1704072400000.0,257.04,0.147,37.78488
1704072400000.0,256.58,0.158,40.53964
1704072400000.0,256.64,0.147,37.72608
1704072400000.0,256.63,0.112,28.74256
1704072400000.0,256.58,0.135,34.6383
1704072400000.0,256.63,0.146,37.46798
1704072400000.0,256.7,0.141,36.1947
1704072400000.0,257.28,0.134,34.47552
1704072400000.0,257.54,0.09,23.1786
1704072400000.0,257.0,0.122,31.354
1704072400000.0,256.73,0.111,28.49703
1704072400000.0,256.72,0.128,32.86016
1704072400000.0,256.86,0.089,22.86054
1704072400000.0,257.47,0.085,21.88495
1704072400000.0,257.44,0.098,25.22912
1704072400000.0,256.88,0.118,30.31184
1704072400000.0,256.84,0.121,31.07764
1704072400000.0,256.92,0.098,25.17816
1704072400000.0,256.87,0.131,33.64997
1704072400000.0,256.83,0.151,38.78133
1704072400000.0,256.61,0.155,39.77455
1704072400000.0,256.99,0.121,31.09579
1704072400000.0,257.58,0.112,28.84896
1704072400000.0,257.55,0.14,36.057
1704072400000.0,256.91,0.124,31.85684
1704072400000.0,256.44,0.11,28.2084
1704072400000.0,255.82,0.138,35.30316
1704072400000.0,255.65,0.118,30.1667
1704072400000.0,255.69,0.129,32.98401
1704072400000.0,255.62,0.142,36.29804
1704072400000.0,256.06,0.137,35.08022
1704072400000.0,256.4,0.139,35.6396
1704072400000.0,255.97,0.151,38.65147
1704072400000.0,255.68,0.145,37.0736
1704072400000.0,255.67,0.148,37.83916
1704072400000.0,255.5,0.149,38.0695
1704072400000.0,255.48,0.145,37.0446
1704072400000.0,255.57,0.149,38.07993
1704072400000.0,255.71,0.142,36.31082
1704072400000.0,255.93,0.143,36.59799
1704072400000.0,256.49,0.135,34.62615
1704072400000.0,256.19,0.137,35.09803
1704072400000.0,255.51,0.138,35.26038
1704072400000.0,255.56,0.145,37.0562
1704072400000.0,255.64,0.147,37.57908
1704072400000.0,255.26,0.15,38.289
1704072400000.0,254.01,0.149,37.84749
1704072400000.0,253.94,0.154,39.10676
1704072400000.0,254.13,0.15,38.1195
1704072400000.0,254.08,0.145,36.8416
1704072400000.0,253.81,0.159,40.35579
1704072400000.0,253.73,0.122,30.95506
1704072400000.0,253.65,0.145,36.77925
1704072400000.0,253.69,0.125,31.71125
1704072400000.0,253.87,0.15,38.0805
1704072400000.0,254.51,0.141,35.88591
1704072400000.0,254.3,0.142,36.1106
1704072400000.0,253.84,0.101,25.63784
